ZIP,IDT1RWAJR,EXTRA,TFRA,IDNCCONR,STNAME,EQCDIVNTINC,INSDATE,BKPREM,SZLNCON,INTAN,NTRENRSR,OBSDIR,OFFOA,P9LTOT,NTALLOTHR,IGLSEC,EEFFR,IDT1CER,NAMEHCR,NTREMULR,DEPDOM,IBEFXTR,INTINCY,EQV,NETINC,LNLSDEPR,FDICSUPVDESC,MUTUAL,OFFFOR,NAASSET,NTLNLSR,DEPUNINS,DEPNIDOM,RSSDHCR,LNATRESR,ASDROTH,SZLNRES,CERT,STALP,NTCOMRER,EINTEXP,DEPCSBQ,COREDEP,MSA_NAME,CALLFORM,RSSDID,CBLRIND,SC,QBPRCOMLDESC,ELNANTR,ENDEFYMD,NPERFV,LNRESNCR,CB,REGAGNT,NUMEMP,ASSET,NCREMULR,NCRECONR,STCNTY,NALTOT,IDLNCORR,SPECGRPDESC,SZLAUTO,CITY,P9ASSET,STMULT,P3ASSET,DEPALLEX,LIAB,ITAX,TRADE,NIMY,INSAGNT1,DEPINS,BKCLASS,NOIJ,NOIJY,IDNCCIR,EFFDATE,LSAORE,ELNATR,NTRER,INTINC,NETINBM,EQCSTKRX,UC,LSALNLS,NTLNLS,FLDOFF,ERNASTR,NCLNLSR,LNLSNET,LNNDEPC,LNNDEPD,DEPFOR,NCRENRER,PARCERT,ROA,P3LTOT,RISDATE,EQCDIV,ROEINJR,ROE,SZLNHEL,OCCDISTDESC,EQ,NAME,HCTMULT,SZLNCRCD,NONIXAY,SZLNOTH,FREPO,FDICDBSDESC,CHBAL,LSAOA,OFFDOM,SUBCHAPS,ASDRRES,NCRER,AOAR,ORE,ACTIVE,NTRECOSR,NCRERESR,DEPIDOM,REPDTE,IDNTCIR,INTEXPY,RBC1AAJ,NTRERESR,ASTEMPM,AOA,ROAPTX,PTAXNETINC,DEPDASTR,NCCOMRER,DEPBEFEX,FEDDESC,NONIIAY,IDNTCONR,ELNATRY,NONIX,LNLSNTV,DEP,CBSA,IDNCOTHR,NIM,RBCRWAJ,SZLNCI,LSASCDBT,IDNCGTPR,NAMEFULL,IDERNCVR,NFAA,ESTYMD,NONII,TRUST,EQTOT,ID
"61462","0","0","0","0.7841047503045068","ILLINOIS","0","19890809","980","","0","0","470","0","","0","0","69.72328822460109","0","SECURITY BCORP MHC","0","210134","1177","5.028221245233292","11.349353968773432","1177","71.57432876164734","CHICAGO","0","0","456","0.0131771692365807","49144","24604","2823696","1.1677038224722203","","","28925","IL","0","1305","210254","198301","","51","708379","1","71031","CHICAGO","0","99991231","0.18890044201046408","389.6929824561404","1","FDIC","32","241397","0","0","Warren","","75.84530587339448","AGRICULTURAL SPECIALIZATION","","MONMOUTH","0","0","231","0","214000","322","0","3.8868351389488165","DIF","161110","SI","1177","0.9552537604155394","0.6673930809043856","20220831","","0","0","5749","1177","0","23494","","10","PRINCETON","93.33","0.2996471260817853","150402","","0","","0.4300531242094612","0","0.9552537604155394","","20260630","0","8.73707131192161","8.74","","null","27397","SECURITY SAVINGS BANK","","","2.8016448436316415","","0","CHICAGO","6605","","2","0","","0.35932956667691074","0.051280670430866995","0","1","0","1.0339190845933797","185530","20260630","0","1.1413861062844748","12.96596567085954","0","7.54365625","12379","1.21658911373228","1499","87.05","0","210254","CHICAGO","0.41","0.15849116411760045","0","3452","62.3","210134","","0","4444","0","","","0","SECURITY SAVINGS BANK","149.9","0","18820101","507","0","27397","28925_20260630"
"64628","13.346067553194638","0","0","0.39405880569869656","MISSOURI","64.71444750040448","19890809","12814","","4032","0","0","0","","0","3","53.08720112517581","13.346067553194638","FIRST MISSOURI BANCSHARES INC","0","549451","6181","6.3321672125337205","11.163720802143054","6181","93.6154452353349","KANSAS CITY","0","0","1352","-0.007922177806679056","162528","120966","3963526","1.1722052290997402","","","28930","MO","0","5895","550156","506702","","51","710176","0","34134","KANSAS CITY","0","99991231","0.21155146083168516","451.2573964497041","1","FED","98","639088","0","0","Linn","","101.51351287344434","AGRICULTURAL SPECIALIZATION","","BROOKFIELD","0","0","1112","0","567742","0","0","4.397566242443734","DIF","387628","SM","6178","1.9228285311899407","0","20250726","","267","0","19295","6181","0","63598","","-20","COLUMBIA MO","94.8","0.25976421402111927","514371","","0","","0.7773875455896259","0","1.9237622452711272","","20260630","4000","6.209724107168278","17.6","","null","71346","VERIMORE BANK","","","2.419875660408189","","14210","KANSAS CITY","46181","","8","1","","0.3071403831111784","0.020882883108429513","0","1","0","0.19070225089518478","428485","20260630","-0.12974282089724368","1.934600970089986","10.617915790134697","0","6.521306122448979","13346","1.9237622452711272","6178","85.97","0","550156","KANSAS CITY","0.26","0.5604334018307492","0.08","7775","80.49","549451","","0","13400","14.55055636569575","","","0","VERIMORE BANK","0","0","19340501","820","0","71346","28930_20260630"
"13619","25.26327429311096","0","0","0.4574720433751271","NEW YORK","0","19890809","2903","","0","0","0","0","","0","0","63.40186190845617","25.26327429311096","RIVERBANK FINANCIAL CORP MHC","0","257367","1481","5.217217212268914","15.116655397935737","1481","91.62091488030711","NEW YORK","0","0","757","0.005098536295205252","44785","25429","3793862","0.6408986908137854","","","28942","NY","0","2346","257436","214296","","51","900678","0","19110","NEW YORK","1000","99991231","0.24257144962877278","200.92470277410834","1","OCC","37","312073","0","0","Jefferson","","110.03565162205547","MORTGAGE LENDING SPECIALIZATION","","CARTHAGE","0","0","1705","0","264898","346","0","3.4776504726465616","DIF","212651","N","1481","0.9612794558158706","0","20220831","","60","0","7036","1481","0","44387","","6","SYRACUSE","87.34","0.31897456209469793","235802","","0","","0","0","0.9612794558158706","","20260630","0","6.389817711142272","6.39","","NORTHEAST DISTRICT","47175","CARTHAGE S&L NA","","","2.1218248082795954","","0","NEW YORK","20748","","4","0","","0.3157903843990898","0.10737872228613177","0","1","0","0.3257765083898608","231938","20260630","0","1.7395667396223526","12.860127611245947","0","8.434405405405405","33510","1.1858592611584036","1827","82.47","0","257436","NEW YORK","0.3","0.20025588251654897","0.04","3269","75.56","257367","WATERTOWN-FORT DRUM, NY","0","4690","26.252626238316086","","","9.114927344782034","CARTHAGE SAVINGS AND LOAN, NATIONAL ASSOCIATION","314.5","0","18880101","466","0","47175","28942_20260630"
"38821","0","0","0","46.391752577319586","MISSISSIPPI","0","19890809","1037","","0","0","0","0","","0","0","73.07692307692307","0","","0","68092","238","5.472146647022137","12.92170511126918","238","90.53192739235152"," DALLAS","0","0","25","0.032440147927074545","4059","0","","0.9989239886296112","","","28949","MS","0","1017","68170","56051","","51","715975","1","7711","DALLAS","350","99991231","1.0809368966568438","73.09048178613396","1","FED","7","78728","0","0","Monroe","","109.98019660666178","MORTGAGE LENDING SPECIALIZATION","","AMORY","826","0","3155","0","68555","0","0","2.7143799770412085","DIF","64111","SM","238","0.6174307444191265","0","20251103","","35","0","2018","238","0","2201","","10","JACKSON MS","93.02","1.3666950391057864","61645","","0","","0","0","0.6174307444191265","","20260630","0","4.78135672671265","4.78","","SOUTHERN DISTRICT","10173","AMORY FIRST S&L BANK SSB","","","1.9223368975402215","","0"," DALLAS","7443","","1","0","","1.0843743434767854","0.01133014937506351","0","1","0","1.1623274264234613","68092","20260630","0","2.7577666699809282","13.113456801153841","0","11.246857142857143","892","0.6174307444191265","238","86.49","0","68170","ST. LOUIS","0.03","4.979253112033195","0.09","741","78.3","68092","","0","1001","0","","","0","AMORY FIRST SAVINGS AND LOAN BANK, SSB","27.3","0","19340601","13","0","10173","28949_20260630"
"54848","0","0","0","1.93596425912137","WISCONSIN","0","19890809","560","","0","0","0","0","","0","0","79.1521486643438","0","","0","72338","265","5.371064187794608","8.166813333047156","265","99.90599684812962","CHICAGO","1","0","1463","0.09103280859202591","3352","11472","","0.8097721657974196","","","28983","WI","0","733","72441","66931","","51","686570","1","13843","CHICAGO","136.36363636363635","99991231","1.5882895838252025","39.86486486486486","1","OCC","12","93182","0","0","Rusk","","107.97687170369485","MORTGAGE LENDING SPECIALIZATION","","LADYSMITH","17","0","569","0","85572","49","0","3.642039133050011","DIF","69089","SB","265","0.5698454966078065","6.588890361924964","20220831","","45","0.026582930435793916","2277","265","0","3537","","33","EAU CLAIRE","92.41","2.0312928904748833","72270","","0","","0","0","0.5698454966078065","","20260630","0","7.054438972447757","7.05","","WESTERN DISTRICT","7610","LADYSMITH FS&LA","","","2.9309411768922273","","0","CHICAGO","3964","","1","0","","1.4663441488030695","0.027312141829967163","0","1","0","1.649898641039117","60866","20260630","0.7673811838133728","1.7290250547445971","9.176773753873348","0.02998856685888505","7.7651666666666666","2545","0.6752131544711368","314","77.63","0","72441","MINNEAPOLIS","0.38","0","0.1","1363","77.56","72338","","0","1544","0","","","0","LADYSMITH FEDERAL SAVINGS AND LOAN ASSOCIATION","10.878787878787879","0","19340601","178","0","7610","28983_20260630"
"50595","11.46010081619004","0","0","0.7528230865746549","IOWA","0","19890809","6438","","55","0","0","0","","0","41","95.25122549019608","11.46010081619004","WCF BCORP INC","0","173699","111","5.5793103779982784","7.863270717739599","111","100.34139517210807","KANSAS CITY","0","0","8904","-0.0011425481107966988","41089","10831","4974631","1.138967668746455","","","28989","IA","0","2979","174982","108527","","51","935577","0","22757","KANSAS CITY","0","99991231","4.018093901107472","22.271517302573205","1","FDIC","30","224385","0","0","Hamilton","","160.5978235830715","AGRICULTURAL SPECIALIZATION","","WEBSTER CITY","112","0","6686","0","206741","13","0","2.713661133850542","DIF","133893","NM","74.1","0.06551212475300337","4.3893959148196435","20240630","","72","0","5800","111","88","5990","","-1","DES MOINES","90.74","5.114010209869541","174292","","0","","0","0","0.09813557149235325","","20260630","0","1.261698177547077","1.26","","WESTERN DISTRICT","17644","WCF FINANCIAL BANK","","","2.7486801060335697","","1167","KANSAS CITY","10707","","3","0","","3.4752867740553626","0.03997147759431335","0","1","0","1.9994270298660681","162868","20260630","0","2.8656492441477366","8.311326686427737","0","7.4795","8969","0.1096289267121784","83","77.41","0","174982","CHICAGO","0.39","-0.027782922763474716","0.06","3109","77.68","173699","","26.81238332296204","2821","12.709775702555085","","","18.467169476486248","WCF FINANCIAL BANK","0","0","19340601","443","0","17644","28989_20260630"
"43011","0","0","0","0","OHIO","0","19890809","38","","0","0","0","0","","0","0","130.1418439716312","0","","0","16729","-51","4.523531251543235","22.097895863052784","-51","76.83663100005977","CHICAGO","1","0","0","0","136","0","","1.1154704208016002","","","29005","OH","0","203","16729","15386","","51","693073","1","3713","CHICAGO","0","20260701","0","0","1","OCC","4","22432","0","0","Knox","","83.5434810867022","MORTGAGE LENDING SPECIALIZATION","","CENTERBURG","0","0","0","0","17475","-34","0","2.518559976295906","DIF","16593","SB","-51","-0.451460607848923","0","20220831","","0","0","458","-51","0","0","","0","COLUMBUS","89.1","0","12854","","0","","0","0","-0.451460607848923","","20260630","0","-2.0436786215187337","-2.04","","NORTHEAST DISTRICT","4957","FIRST FS&LA","","","3.2487459427559755","","0","CHICAGO","4179","","1","0","","0","0.07346647646219687","0","1","0","0","16729","20260630","0","2.0049712752473288","21.81682144271819","0","5.6080000000000005","1648","-0.7524343464148717","-85","74.58","0","16729","CLEVELAND","0.24","0","0","367","57.3","16729","MOUNT VERNON, OH","0","255","0","","","0","FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION","0","0","19340601","27","0","4957","29005_20260630"
"60647","60.82150867461961","0","0","0","ILLINOIS","0","19890809","9035","","429","0","0","0","","0","0","82.63217279174727","60.82150867461961","","0","656797","1761","3.9427971042717043","23.39123927934151","1761","82.17820726952164","CHICAGO","1","0","54","-0.0003645889350904089","44665","68753","","0.5173707172228971","","","29009","IL","0","4985","662974","613737","","51","757377","0","293319","CHICAGO","0","99991231","0.022563748345133253","1432.142857142857","1","FDIC","94","868650","0","0","Cook","","87.94385868865653","MORTGAGE LENDING SPECIALIZATION","","CHICAGO","142","0","1000","0","665462","394","0","2.7442579515920014","DIF","618309","SI","1761","0.40913811489787816","0","20220831","","0","-0.0003645889350904089","16399","1761","0","1900","","-1","CHICAGO","96.65","0.036125636115314504","539744","","0","","0","0","0.40913811489787816","","20260630","0","1.7363838647441436","1.74","","null","203188","LIBERTY BANK FOR SAVINGS","","","2.3821085133719158","","6503","CHICAGO","3048","","5","0","","0.036125636115314504","0.019077879468140217","0","1","0","0.04254848030287571","588044","20260630","0","1.1985391526797027","24.01377718387259","-0.0004309351076368165","9.24095744680851","16572","0.5006772502015487","2155","75.61","0","662974","CHICAGO","0.23","0","0","10253","62.14","656797","CHICAGO-NAPERVILLE-ELGIN, IL-IN","0","11414","61.6307362327531","","","0","LIBERTY BANK FOR SAVINGS","0","0","18980101","994","0","203188","29009_20260630"
"44902","14.651710560579867","0","473931","0.11639185257032007","OHIO","23.21709079484763","19890809","21794","","10","0","0","0","","0","24","75.33536241686394","14.651710560579867","MECHANICS FINANCIAL CORP","0","790240","3183","4.620521034920409","7.817272360163225","3183","92.85166531686576","CHICAGO","0","0","3078","0.0005515808537092662","54598","58855","2395326","1.0004506412868373","","","29011","OH","0","5146","790329","731477","","51","943675","0","79356","CHICAGO","22400","99991231","0.34648241149973563","238.73148744365741","1","FDIC","149","896438","0","0","Richland","","100.31087785398584","MORTGAGE LENDING SPECIALIZATION","","MANSFIELD","28","0","773","0","826361","779","0","3.383156274007606","DIF","735731","NM","3163.8","0.7151320030123036","0","20220831","","438","0","19216","3183","-1290","116471","","2","COLUMBUS","93.85","0.41906941225042704","733751","","0","","0","0","0.7194718900019478","","20260630","739","7.0155630295520535","9.14","","null","70077","MECHANICS BANK","","","3.0211942449783327","","725","CHICAGO","39155","","10","0","","0.43319382628927566","0.024147793824001215","0","1","0","0.48286529148708496","731385","20260630","0","1.2373647609128031","8.44399108118111","0","6.016362416107382","21647","0.8955537631755316","3938","88.15","0","790329","CLEVELAND","0.83","0.07545271629778673","0.1","13366","81.85","790240","MANSFIELD, OH","0","14070","15.90440518542739","","","0","MECHANICS BANK","2188","280","18860101","3672","1","70077","29011_20260630"
"98501","12.337062142062539","0","0","0","WASHINGTON","71.85456635769202","19890809","116602","","326298","0","600970","0","","0","-217","67.53955797663468","12.337062142062539","HERITAGE FINANCIAL CORP","0","7043157","41751","5.351544751175052","13.319428251129061","41751","80.7630441860092","SAN FRANCISCO","0","0","15510","0.029015744240611645","2753446","1977153","2166124","1.0347195532992877","0","0","29012","WA","0","43462","7044392","6563356","","41","881478","0","1633276","SAN FRANCISCO STATE CODES","-211.70483460559794","99991231","0.19307338402978635","383.4493874919407","0","FDIC","981","8424258","0","1.3767331840257682","Thurston","","86.6670648369523","COMMERCIAL LENDING SPECIALIZATION","","OLYMPIA","0","1","14240","0","7302195","8121","0","4.116662495492409","DIF","4290946","NM","41933.28","1.0536012353783328","0.5698154774602894","20260131","","-1951","0.002899993049223009","188349","41751","0","1417321","","786","SEATTLE","88.12","0.26984514437933094","5688268","","32519","","0.07872760928223031","0","1.0490213305107727","","20260630","30000","2.2187215209630886","7.88","","null","1122063","HERITAGE BANK","","","2.9047521496256357","0","0","SAN FRANCISCO","204375","","69","0","0","0.24502232459464612","0.053973180783399556","755","1","0","0.36878769195881256","5066004","20260630","0.1630581963825026","1.2348822556826429","10.23354606955747","0.018173880767803192","8.587418960244648","454684","1.2530667958907153","50089","83.61","0","7044392","SAN FRANCISCO","0.47","2.4731799197444926","-0.05","115609","67.52","7043157","OLYMPIA-LACEY-TUMWATER, WA","0","144887","13.2325501350953","","","29.58736299161831","HERITAGE BANK","61.2442748091603","0","19270101","18860","0","1122063","29012_20260630"
"47421","0","0","0","2.1679805942995753","INDIANA","0","19890809","4420","","1641","0","0","0","","0","0","49.95543672014261","0","","0","261695","2334","6.502900276841819","9.88472061332726","2334","92.39763847226733","CHICAGO","1","0","4118","0.08065475982104726","82816","42503","","0.9519752257049697","","","29024","IN","0","3188","261709","209303","","51","946274","1","5614","CHICAGO","298.95833333333337","99991231","1.3590624515268825","56.43516270033997","1","FDIC","32","303003","0","0.6540762568086437","Lawrence","","115.52629441527355","COMMERCIAL LENDING SPECIALIZATION","","BEDFORD","0","0","2479","0","273052","750","0","4.156675052467474","DIF","178893","SI","2334","1.6019345842394068","5.391891891891891","20220831","","285","0.008922012687102042","8836","2334","0","29797","","96","INDIANAPOLIS","93.31","1.6868476675787714","241800","","0","","0.8723292385641221","0","1.6019345842394068","","20260630","0","16.225422609461354","16.23","","CENTRAL DISTRICT","29951","BEDFORD FEDERAL SAVINGS BANK","","","2.308185949784544","","0","CHICAGO","36621","","2","0","","1.555059815010502","0.04259693798411237","0","1","0","1.9026159208534308","219192","20260630","1.3583815028901733","2.3462252243743458","9.96401701014066","0.01433626669279053","9.46884375","12907","2.116695054753355","3084","86.37","0","261709","ST. LOUIS","0.74","1.132842757552285","0.2","3363","79.8","261695","BEDFORD, IN","0","5648","0","","","0","BEDFORD FEDERAL SAVINGS BANK","35.09375","0","19340701","1084","0","29951","29024_20260630"
"26034","35.62147774066926","0","0","0.23496585652397384","WEST VIRGINIA","0","19890809","2829","","21","0","0","0","","0","-5","65.5329738697636","35.62147774066926","","0","401209","2401","4.722327554232171","18.185253933353938","2401","106.94301473795453","ATLANTA","1","0","2744","0.02498740989300915","31886","40671","","1.1172746610495654","","","29035","WV","0","2615","401219","366084","","51","888271","0","26987","ATLANTA","250","99991231","0.6413044975956003","176.67638483965013","1","OCC","78","508027","0","0","Hancock","","117.20397504397897","MORTGAGE LENDING SPECIALIZATION","","CHESTER","0","0","638","0","415641","779","0","3.6386165797418575","DIF","369333","SB","2404.95","0.9701362589073873","0","20240102","","135","0","11395","2401","0","23129","","54","SCOTT DEPOT","97.12","0.6323848329042919","429065","","0","","9.410090147082082","0","0.9685428626942919","","20260630","0","5.2574147941885965","5.26","","NORTHEAST DISTRICT","92386","HANCOCK COUNTY SB FSB","","","2.551047506738318","","0","ATLANTA","40056","","3","0","","0.6466087611672338","0.016839656160007245","514","1","0","0.5237894945196329","360538","20260630","0","1.083710974490314","18.372459886673393","0","6.513166666666667","8555","1.2827847994035186","3185","78.97","0","401219","CLEVELAND","0.35","0.7710247013469135","0.05","6324","84.46","401209","WEIRTON-STEUBENVILLE, WV-OH","0","8780","36.87880153621547","","","0","HANCOCK COUNTY SAVINGS BANK, F.S.B.","61.48148148148148","0","18990101","864","0","92386","29035_20260630"
"64081","0","0","0","0.25742776688382296","MISSOURI","0","19890809","14772","","1632","0","75000","0","","268.75","43","84.11372320445567","0","COSPERITY BCORP INC","0","693823","2016","5.313135989839398","10.747468641378267","2016","109.62781573974918","KANSAS CITY","1","0","2671","0.2921664990289554","68944","119130","5863264","1.3099456481545155","","","29047","MO","0","11424","695027","555029","","51","950178","1","110190","KANSAS CITY","31.446540880503143","99991231","0.41952546471210517","289.9483055715106","1","FDIC","125","992550","0","0","Jackson","","137.04202843455028","MORTGAGE LENDING SPECIALIZATION","","LEES SUMMIT","811","1","2293","0","885876","104","0","2.766148219795116","DIF","626083","SI","1975.15","0.4004701195946131","0","20240423","","350","0","23831","2016","0","127705","","1113","KANSAS CITY","91.06","0.4517859297616901","760623","","0","","0","0","0.40875263200401996","","20260630","0","3.8306847475662362","3.83","","WESTERN DISTRICT","106674","FIRST FEDERAL BANK OF KS CTY","","","2.6386442226688076","","0","KANSAS CITY","35275","","9","0","","0.5170989538628341","0.06989673064329253","682","1","0","0.6004908849043523","574693","20260630","0","2.546987770044282","11.322767679890404","0","7.9404","69376","0.4298390773058146","2077","69.9","0","695027","KANSAS CITY","0.62","1.8983748491945212","0.07","13014","76.63","693823","KANSAS CITY, MO-KS","0","12407","0","","","12.263067202757036","FIRST FEDERAL BANK OF KANSAS CITY","2.1805929919137466","0","19340701","3034","0","106674","29047_20260630"
"47715","0","0","0","0.11318619128466327","INDIANA","69.84273820536541","19890809","12126","","8057","0","0","0","","0","0","89.39881126376304","0","FIRST BCORP OF INDIANA INC","0","472805","1081","5.507904342314381","9.370803343253296","1081","89.76745169784583","CHICAGO","0","0","1011","0.008212097179524808","146781","32173","3832284","1.1532988492630019","0","0","29056","IN","0","6191","473525","382925","","41","613679","1","88000","CHICAGO","138.88888888888889","99991231","0.1990941736288822","489.81206726013846","1","FDIC","125","575607","0","0","Vanderburgh","","110.83763138995889","COMMERCIAL LENDING SPECIALIZATION","","EVANSVILLE","0","1","2658","0","521668","7","0","3.188214833248508","DIF","326744","NM","1081","0.3686113196523938","0","20220831","","0","0","14700","1081","0","65044","","18","INDIANAPOLIS","90.97","0.23545741853895297","424425","","0","","0","0","0.3686113196523938","","20260630","755","1.221728783705286","4.05","","null","53939","FIRST FEDERAL SAVINGS BANK","","","3.128592837937755","0","0","CHICAGO","18058","","10","0","17246","0.28339316077838655","0.043095375838028374","135","1","0","0.46225599322944455","440632","20260630","0.010611017773454771","2.319689509065873","9.543404675988835","0","4.604856","24806","0.37099825696744165","1088","82.14","0","473525","ST. LOUIS","0.6","0.751207297442318","0","9175","73.74","472805","EVANSVILLE, IN","0","8509","0","","","0","FIRST FEDERAL SAVINGS BANK","60.44444444444444","0","19340701","1754","0","53939","29056_20260630"
"88401","0","0","0","0","NEW MEXICO","0","19890809","250","","0","0","0","0","","0","0","97.72727272727273","0","","0","29227","17","6.049388457424545","15.094044703798259","17","82.61881137304547"," DALLAS","1","0","245","0","3670","574","","1.0936347997050873","","","29059","NM","0","488","29259","21462","","51","767572","1","3717","DALLAS","0","99991231","0.648673995727609","107.2289156626506","1","OCC","6","38386","0","0","Quay","","112.51048364551299","MORTGAGE LENDING SPECIALIZATION","","TUCUMCARI","4","0","157","0","32592","9","0","3.3260475282518716","DIF","25589","SB","17","0.08936393902225337","0","20220831","","-12","0","1084","17","0","1079","","0","ALBUQUERQUE","94","1.019906610960924","24147","","0","","0.16985138004246286","0","0.08936393902225337","","20260630","0","0.5870165745856354","0.59","","WESTERN DISTRICT","5794","TUCUMCARI FS&LA","","","3.1645347818468545","","0"," DALLAS","8740","","1","0","","1.0242698477992596","0.039910383994164536","0","1","0","1.1713520749665327","28653","20260630","0","2.7233409291726733","15.221915812477235","0","6.397666666666667","1532","0.1366742596810934","26","76.14","0","29259","DALLAS","0.11","0","-0.06","602","62.91","29227","","0","596","0","","","0","TUCUMCARI FEDERAL SAVINGS AND LOAN ASSOCIATION","0","0","19340701","20","0","5794","29059_20260630"
"27886","0","0","0","0","NORTH CAROLINA","0","19890809","3353","","0","0","0","0","","0","0","112.61101243339253","0","","0","47758","-71","4.880945804099221","11.537821188745214","-71","84.57012437706771","ATLANTA","1","0","260","0","2436","0","","0.406864920846279","","","29061","NC","0","681","47762","40282","","51","800479","1","0","ATLANTA","0","99991231","0.49762287955306433","61.33828996282528","1","FDIC","6","54057","0","0","Edgecombe","","100.26562732734223","MORTGAGE LENDING SPECIALIZATION","","TARBORO","9","0","3529","0","47820","0","0","2.0592784929009444","DIF","45326","SI","-71","-0.2602130570758405","0","20220831","","0","0","1178","-71","0","2015","","0","RALEIGH","88.36","0.6633131133796912","40389","","0","","0","0","-0.2602130570758405","","20260630","0","-2.2627078132469327","-2.26","","null","6237","TARBORO SAVINGS BANK SSB","","","2.3235926505082096","","0","ATLANTA","7732","","1","0","","0.6598474256138543","0.047782895832177145","0","1","0","0.8109248764017847","47758","20260630","0","2.821667311198276","11.27134724857685","0","9.009500000000001","2583","-0.2602130570758405","-71","88.35","0","47762","RICHMOND","0.24","0","0","634","74.72","47758","ROCKY MOUNT, NC","0","497","0","","","0","TARBORO SAVINGS BANK, SSB","0","0","19060101","66","0","6237","29061_20260630"
"81132","0","0","0","0","COLORADO","10.695187165775401","19890809","2622","","267","0","0","0","","0","5","67.83068783068784","0","DEL NORTE M H C","0","127165","935","6.802473713800405","9.88028001210724","935","98.11740651908937"," DALLAS","0","0","0","0","29955","24726","4097969","1.1049023104664526","","","29066","CO","0","1346","127532","101361","","51","705378","1","9804","DALLAS","0","99991231","0.03348810850147155","2680.7692307692305","1","FDIC","29","155279","0","0","Rio Grande","","123.09566795907696","AGRICULTURAL SPECIALIZATION","","DEL NORTE","52","0","1358","0","139937","256","0","4.870393186521371","DIF","97577","SL","931.05","1.2188805055049594","0","20220831","","30","0","4739","935","0","6830","","0","DENVER","90.8","0.04121586810922205","124771","","0","","0","0","1.2240516327234168","","20260630","100","11.221358657916545","12.57","","null","15342","DEL NORTE BANK","","","3.356650680537797","","3215"," DALLAS","6784","","2","0","","0.04676511322553375","0.050335203086057996","0","1","0","0.12182550838721769","102439","20260630","0","1.9320805272790347","10.687959101999716","0","5.354448275862069","7816","1.5591930423246942","1186","81.89","0","127532","KANSAS CITY","0.51","0","0.04","2564","80.35","127165","","0","3393","0","","","0","DEL NORTE BANK","0","0","19210101","387","1","15342","29066_20260630"
"85255","15.10581451703098","0","0","0","ARIZONA","0","19890809","8831","","5366","-0.10355721307923038","30000","0","","0","0","67.50960842199075","15.10581451703098","BANCORP 34 INC","0","753555","4054","6.183312471955222","13.69540186111945","4054","92.68653250260432","SAN FRANCISCO","0","0","4714","0.2890331127323226","232401","159091","5009026","1.2316977631463584","","","29087","AZ","0","9056","753974","697132","","51","955977","0","95757","SAN FRANCISCO STATE CODES","0","99991231","0.5289002190870031","184.4557390936044","1","OCC","107","892796","3.1692600825658936","0.0676457766486779","Maricopa","","100.18819965228967","COMMERCIAL LENDING SPECIALIZATION","","SCOTTSDALE","8","1","1816","0","770524","1070","0","4.044588243629407","DIF","521573","SL","4054","0.9002670377683564","2.610897451209899","20240920","","0","-0.07438406757954244","26182","4054","336","104781","","1024","PHOENIX","93.91","0.6677470536827904","698444","","0","","0","0","0.9002670377683564","","20260630","0","6.744582622800816","6.74","","WESTERN DISTRICT","122272","SOUTHWEST HERITAGE BANK","","","2.848921023071101","","5540","SAN FRANCISCO","41901","","9","0","","0.4068601498451814","0.041394674707323956","0","1","0","1.5597539543057997","594464","20260630","2.785521507824561","2.1387242283258154","13.364028447950782","-0.0092861048917137","8.34388785046729","36957","1.1378806861186626","5124","84.4","0","753974","SAN FRANCISCO","0.18","0","0","12829","78.23","753555","PHOENIX-MESA-CHANDLER, AZ","0","17126","16.255048402530104","","","42.86319356204998","SOUTHWEST HERITAGE BANK","5.00390625","0","19340801","827","0","122272","29087_20260630"
"37821","21.67493574033116","0","0","0","TENNESSEE","86.50519031141869","19890809","1979","","0","0","0","0","","0","3","64.26647073230468","21.67493574033116","UNITED TENNESSEE BANKSHARES","0","250512","1156","4.422609995098589","8.393990513999618","1156","52.06976112920738"," DALLAS","0","0","913","-0.001540618404227457","69270","21404","3842108","1.2304453833689217","","","29089","TN","0","2152","251491","200525","","51","894272","0","122517","DALLAS","0","99991231","0.3457007755690336","177.98466593647316","1","OCC","35","276829","0","0","Cocke","","65.04974442089515","ALL OTHER UNDER 1 BILLION","","NEWPORT","0","0","751","0","253592","306","0","2.795694318269159","DIF","182221","SB","1153.63","0.8320807247338509","0","20220831","","0","-0.0015858416061403787","5850","1156","0","17126","","-1","KNOXVILLE","95.4","0.6913210061635848","130441","","0","","0","0","0.833790138772684","","20260630","1000","1.3368563879168749","9.91","","SOUTHERN DISTRICT","23237","NEWPORT FEDERAL BANK","","","1.8926170624044316","","0"," DALLAS","12643","","2","0","","0.7103289453210095","0.03325157407641541","44","1","-0.01899214991136997","0.9163354610783251","229108","20260630","0","1.6269156768294297","10.415125772840534","0","7.909400000000001","9205","1.0544992931536885","1459","90.49","0","251491","ATLANTA","0.28","0","0","2624","47.12","250512","NEWPORT, TN","0","3698","22.925757666327932","","","0","NEWPORT FEDERAL BANK","0","0","19340801","385","0","23237","29089_20260630"
